timestamp,%user,%nice,%system,%iowait,%steal,%idle
2018-06-18 04:17:01 UTC,0.24,0.0,0.87,0.02,0.0,98.87
2018-06-18 04:18:01 UTC,0.21,0.0,0.86,0.03,0.0,98.9
2018-06-18 04:19:01 UTC,0.21,0.0,0.85,0.02,0.0,98.92
2018-06-18 04:20:01 UTC,0.23,0.0,0.86,0.02,0.0,98.89
2018-06-18 04:21:01 UTC,0.41,0.0,0.88,0.02,0.0,98.69
2018-06-18 04:22:01 UTC,0.2,0.0,0.86,0.02,0.0,98.92
2018-06-18 04:23:01 UTC,0.16,0.0,0.86,0.03,0.0,98.95
2018-06-18 04:24:01 UTC,0.18,0.0,0.84,0.02,0.0,98.96
2018-06-18 04:25:01 UTC,0.25,0.0,0.77,0.02,0.0,98.96
2018-06-18 04:26:01 UTC,0.33,0.0,0.84,0.03,0.0,98.8
2018-06-18 04:27:01 UTC,0.17,0.0,0.83,0.02,0.0,98.98
2018-06-18 04:28:01 UTC,0.17,0.0,0.8,0.02,0.0,99.01
2018-06-18 04:29:01 UTC,0.17,0.0,0.87,0.02,0.0,98.94
2018-06-18 04:30:01 UTC,0.47,0.0,0.93,0.03,0.0,98.57
2018-06-18 04:31:01 UTC,0.31,0.0,0.92,0.02,0.0,98.74
2018-06-18 04:32:01 UTC,0.17,0.0,0.86,0.02,0.0,98.95
2018-06-18 04:33:01 UTC,0.17,0.0,0.87,0.02,0.0,98.93
2018-06-18 04:34:01 UTC,0.2,0.0,0.88,0.02,0.0,98.9
2018-06-18 04:35:01 UTC,0.38,0.0,0.88,0.02,0.0,98.72
2018-06-18 04:36:01 UTC,0.22,0.0,0.81,0.03,0.0,98.94
2018-06-18 04:37:01 UTC,0.19,0.0,0.88,0.02,0.0,98.91
2018-06-18 04:38:01 UTC,0.17,0.0,0.86,0.03,0.0,98.94
2018-06-18 04:39:01 UTC,0.2,0.0,0.85,0.03,0.0,98.91
2018-06-18 04:40:01 UTC,0.3,0.0,1.16,0.03,0.0,98.5
2018-06-18 04:41:01 UTC,0.32,0.0,0.86,0.04,0.0,98.79
2018-06-18 04:42:01 UTC,0.22,0.0,0.8,0.05,0.0,98.93
2018-06-18 04:43:01 UTC,0.18,0.0,0.77,0.03,0.0,99.02
2018-06-18 04:44:01 UTC,0.41,0.0,1.46,0.08,0.0,98.05
2018-06-18 04:45:01 UTC,0.19,0.0,0.89,0.02,0.0,98.9
2018-06-18 04:46:01 UTC,0.26,0.0,0.81,0.02,0.0,98.9
2018-06-18 04:47:01 UTC,0.18,0.0,0.82,0.02,0.0,98.97
2018-06-18 04:48:01 UTC,0.19,0.0,0.83,0.02,0.0,98.96
2018-06-18 04:49:01 UTC,0.34,0.0,0.83,0.02,0.0,98.81
2018-06-18 04:50:01 UTC,0.27,0.0,0.84,0.02,0.0,98.87
2018-06-18 04:51:01 UTC,0.18,0.0,0.85,0.02,0.0,98.95
2018-06-18 04:52:01 UTC,0.2,0.0,0.81,0.03,0.0,98.96
2018-06-18 04:53:01 UTC,0.18,0.0,0.77,0.03,0.0,99.02
2018-06-18 04:54:01 UTC,0.3,0.0,0.84,0.02,0.0,98.84
2018-06-18 04:55:01 UTC,0.23,0.0,0.75,0.02,0.0,99.0
2018-06-18 04:56:01 UTC,0.2,0.0,0.76,0.02,0.0,99.01
2018-06-18 04:57:01 UTC,0.17,0.0,0.82,0.03,0.0,98.98
2018-06-18 04:58:01 UTC,0.31,0.0,0.82,0.03,0.0,98.83
2018-06-18 04:59:01 UTC,0.16,0.0,0.83,0.03,0.0,98.98
2018-06-18 05:00:01 UTC,0.21,0.0,0.85,0.05,0.0,98.88
2018-06-18 05:01:01 UTC,0.37,0.0,0.95,0.1,0.0,98.57
2018-06-18 05:02:01 UTC,0.2,0.0,0.85,0.03,0.0,98.93
2018-06-18 05:03:01 UTC,0.34,0.0,0.83,0.03,0.0,98.8
2018-06-18 05:04:01 UTC,0.19,0.0,0.83,0.02,0.0,98.96
2018-06-18 05:05:01 UTC,0.22,0.0,0.86,0.03,0.0,98.9
2018-06-18 05:06:01 UTC,0.25,0.0,0.78,0.03,0.0,98.94
2018-06-18 05:07:01 UTC,0.2,0.0,0.83,0.03,0.0,98.94
2018-06-18 05:08:01 UTC,0.35,0.0,0.9,0.03,0.0,98.72
2018-06-18 05:09:01 UTC,0.2,0.0,0.81,0.03,0.0,98.96
2018-06-18 05:10:01 UTC,0.19,0.0,0.77,0.02,0.0,99.02
2018-06-18 05:11:01 UTC,0.95,0.0,3.53,3.41,0.0,92.11
2018-06-18 05:12:01 UTC,1.32,0.0,4.29,0.34,0.0,94.05
2018-06-18 05:13:01 UTC,1.2,0.0,3.4,0.15,0.0,95.25
2018-06-18 05:14:01 UTC,0.2,0.0,0.84,0.02,0.0,98.95
2018-06-18 05:15:01 UTC,0.26,0.0,0.86,0.04,0.0,98.85
2018-06-18 05:16:01 UTC,0.23,0.0,0.89,0.02,0.0,98.87
2018-06-18 05:17:01 UTC,0.39,0.0,0.9,0.03,0.0,98.69
2018-06-18 05:18:01 UTC,0.19,0.0,0.85,0.03,0.0,98.93
2018-06-18 05:19:01 UTC,1.25,0.0,4.18,3.74,0.0,90.82
2018-06-18 05:20:01 UTC,0.99,0.0,4.6,0.34,0.0,94.07
2018-06-18 05:21:01 UTC,0.34,0.0,1.18,0.05,0.0,98.42
2018-06-18 05:22:01 UTC,3.14,0.0,4.26,0.38,0.0,92.22
2018-06-18 05:23:01 UTC,2.93,0.0,10.44,2.99,0.0,83.63
2018-06-18 05:24:01 UTC,19.44,0.0,12.05,0.8,0.0,67.72
2018-06-18 05:25:01 UTC,18.19,0.0,20.42,1.22,0.0,60.17
2018-06-18 05:26:01 UTC,24.15,0.0,16.82,6.87,0.0,52.17
2018-06-18 05:27:01 UTC,52.69,0.0,14.31,1.83,0.0,31.18
2018-06-18 05:28:01 UTC,24.48,0.0,24.39,1.85,0.0,49.28
2018-06-18 05:29:01 UTC,64.13,0.0,10.04,0.56,0.0,25.27
2018-06-18 05:30:01 UTC,52.44,0.0,7.1,5.64,0.0,34.82
2018-06-18 05:31:01 UTC,20.06,0.0,6.6,4.82,0.0,68.52
2018-06-18 05:32:01 UTC,82.85,0.0,5.41,0.13,0.0,11.61
2018-06-18 05:33:01 UTC,32.43,0.0,9.81,3.47,0.0,54.29
2018-06-18 05:34:01 UTC,38.39,0.0,9.01,0.95,0.0,51.65
2018-06-18 05:35:01 UTC,62.05,0.0,8.18,0.12,0.0,29.64
2018-06-18 05:36:01 UTC,9.19,0.0,9.57,0.05,0.0,81.19
2018-06-18 05:37:01 UTC,0.87,0.0,1.01,0.02,0.0,98.09
2018-06-18 05:38:01 UTC,7.56,0.0,4.43,0.05,0.0,87.97
2018-06-18 05:39:01 UTC,0.28,0.0,0.79,0.03,0.0,98.9
2018-06-18 05:40:01 UTC,0.35,0.0,0.83,0.07,0.0,98.75
2018-06-18 05:41:01 UTC,0.58,0.0,1.39,0.04,0.0,97.99
2018-06-18 05:42:01 UTC,0.2,0.0,0.82,0.03,0.0,98.95
2018-06-18 05:43:01 UTC,0.27,0.0,0.81,0.03,0.0,98.88
2018-06-18 05:44:01 UTC,0.32,0.0,0.99,0.23,0.0,98.46
2018-06-18 05:45:01 UTC,0.46,0.0,0.89,0.03,0.0,98.62
2018-06-18 05:46:01 UTC,0.32,0.0,0.82,0.03,0.0,98.82
2018-06-18 05:47:01 UTC,0.34,0.0,2.07,0.06,0.0,97.53
2018-06-18 05:48:01 UTC,0.17,0.0,0.88,0.03,0.0,98.92
2018-06-18 05:49:01 UTC,0.29,0.0,0.8,0.02,0.0,98.9
2018-06-18 05:50:01 UTC,0.53,0.0,0.95,0.02,0.0,98.49
2018-06-18 05:51:01 UTC,0.78,0.0,2.53,0.08,0.0,96.62
2018-06-18 05:52:01 UTC,3.39,0.0,8.06,0.45,0.0,88.1
2018-06-18 05:53:01 UTC,5.51,0.0,11.22,1.67,0.0,81.6
2018-06-18 05:54:01 UTC,19.72,0.0,9.51,0.67,0.0,70.11
2018-06-18 05:55:01 UTC,14.09,0.0,14.28,0.51,0.0,71.12
2018-06-18 05:56:01 UTC,33.47,0.0,8.74,1.53,0.0,56.26
2018-06-18 05:57:01 UTC,11.8,0.0,15.93,3.6,0.0,68.66
2018-06-18 05:58:01 UTC,24.77,0.0,17.64,2.28,0.0,55.31
2018-06-18 05:59:01 UTC,44.35,0.0,18.7,1.93,0.0,35.02
2018-06-18 06:00:01 UTC,36.89,0.0,20.1,2.01,0.0,41.0
2018-06-18 06:01:01 UTC,78.8,0.0,5.27,0.41,0.0,15.52
2018-06-18 06:02:01 UTC,44.93,0.0,7.58,1.63,0.0,45.85
2018-06-18 06:03:01 UTC,29.44,0.0,9.19,1.71,0.0,59.65
2018-06-18 06:04:01 UTC,32.46,0.0,9.34,3.04,0.0,55.16
2018-06-18 06:05:01 UTC,27.03,0.0,6.52,1.64,0.0,64.8
2018-06-18 06:06:01 UTC,49.56,0.0,6.98,0.13,0.0,43.34
2018-06-18 06:07:01 UTC,26.24,0.0,9.63,0.5,0.0,63.63
2018-06-18 06:08:01 UTC,1.82,0.0,5.61,0.05,0.0,92.51
2018-06-18 06:09:01 UTC,7.91,0.0,4.59,0.08,0.0,87.42
2018-06-18 06:10:01 UTC,0.2,0.0,0.8,0.03,0.0,98.97
2018-06-18 06:11:01 UTC,0.36,0.0,1.47,0.07,0.0,98.1
2018-06-18 06:12:01 UTC,0.4,0.0,1.58,0.07,0.0,97.95
2018-06-18 06:13:01 UTC,0.48,0.0,1.56,0.05,0.0,97.92
2018-06-18 06:14:01 UTC,0.24,0.0,0.84,0.03,0.0,98.89
2018-06-18 06:15:01 UTC,0.27,0.0,0.81,0.02,0.0,98.89
2018-06-18 06:16:01 UTC,0.4,0.0,0.87,0.03,0.0,98.7
2018-06-18 06:17:01 UTC,0.2,0.0,0.72,0.02,0.0,99.06
2018-06-18 06:18:01 UTC,0.98,0.0,2.69,0.1,0.0,96.22
2018-06-18 06:19:01 UTC,0.85,0.0,2.34,0.11,0.0,96.71
2018-06-18 06:20:01 UTC,0.77,0.0,1.9,0.08,0.0,97.26
2018-06-18 06:21:01 UTC,0.64,0.0,1.05,0.06,0.0,98.25
2018-06-18 06:22:01 UTC,3.1,0.0,5.98,0.16,0.0,90.76
2018-06-18 06:23:01 UTC,4.08,0.0,10.79,1.55,0.0,83.58
2018-06-18 06:24:01 UTC,21.53,0.0,10.13,0.61,0.0,67.73
2018-06-18 06:25:01 UTC,14.02,0.0,10.73,0.36,0.0,74.9
2018-06-18 06:26:01 UTC,30.06,0.0,2.23,0.58,0.0,67.13
2018-06-18 06:27:01 UTC,5.33,0.0,4.55,1.92,0.0,88.2
2018-06-18 06:28:01 UTC,28.58,0.0,2.62,0.25,0.0,68.55
2018-06-18 06:29:01 UTC,15.6,0.0,4.44,1.8,0.0,78.16
2018-06-18 06:30:01 UTC,48.8,0.0,3.61,0.23,0.0,47.35
2018-06-18 06:31:01 UTC,18.75,0.0,8.88,0.04,0.0,72.33
2018-06-18 06:32:01 UTC,2.24,0.0,1.25,0.09,0.0,96.42
2018-06-18 06:33:01 UTC,6.24,0.0,4.42,0.09,0.0,89.25
2018-06-18 06:34:01 UTC,0.36,0.0,1.39,0.1,0.0,98.15
2018-06-18 06:35:01 UTC,0.35,0.0,0.97,0.03,0.0,98.66
2018-06-18 06:36:01 UTC,1.17,0.0,1.36,0.02,0.0,97.45
2018-06-18 06:37:01 UTC,0.2,0.0,0.85,0.03,0.0,98.91
2018-06-18 06:38:01 UTC,0.18,0.0,0.85,0.03,0.0,98.94
2018-06-18 06:39:01 UTC,0.19,0.0,0.85,0.03,0.0,98.94
2018-06-18 06:40:01 UTC,0.29,0.0,0.72,0.05,0.0,98.94
2018-06-18 06:41:01 UTC,0.2,0.0,0.79,0.02,0.0,98.99
2018-06-18 06:42:01 UTC,0.19,0.0,0.77,0.03,0.0,99.0
2018-06-18 06:43:01 UTC,0.17,0.0,0.8,0.02,0.0,99.01
2018-06-18 06:44:01 UTC,0.16,0.0,0.84,0.06,0.0,98.94
2018-06-18 06:45:01 UTC,0.34,0.0,0.92,0.07,0.0,98.67
2018-06-18 06:46:01 UTC,0.22,0.0,1.22,0.02,0.0,98.53
2018-06-18 06:47:01 UTC,0.18,0.0,0.82,0.03,0.0,98.97
2018-06-18 06:48:01 UTC,0.19,0.0,0.83,0.03,0.0,98.95
2018-06-18 06:49:01 UTC,0.26,0.0,0.93,0.05,0.0,98.76
2018-06-18 06:50:01 UTC,0.36,0.0,2.79,0.52,0.0,96.33
2018-06-18 06:51:01 UTC,0.85,0.0,5.1,3.35,0.0,90.7
2018-06-18 06:52:01 UTC,1.7,0.0,2.06,0.17,0.0,96.07
2018-06-18 06:53:01 UTC,0.47,0.0,0.92,0.04,0.0,98.58
2018-06-18 06:54:01 UTC,1.16,0.0,4.41,2.59,0.0,91.85
2018-06-18 06:55:01 UTC,2.01,0.0,4.22,1.0,0.0,92.77
2018-06-18 06:56:01 UTC,0.89,0.0,1.14,0.04,0.0,97.94
2018-06-18 06:57:01 UTC,0.23,0.0,1.65,0.04,0.0,98.08
2018-06-18 06:58:01 UTC,0.18,0.0,0.82,0.02,0.0,98.98
2018-06-18 06:59:01 UTC,0.23,0.0,0.85,0.02,0.0,98.9
2018-06-18 07:00:01 UTC,0.35,0.0,1.0,0.03,0.0,98.61
2018-06-18 07:01:01 UTC,0.43,0.0,1.55,0.04,0.0,97.97
2018-06-18 07:02:01 UTC,0.26,0.0,0.83,0.02,0.0,98.88
2018-06-18 07:03:01 UTC,0.19,0.0,0.86,0.02,0.0,98.93
2018-06-18 07:04:01 UTC,0.2,0.0,0.86,0.02,0.0,98.92
2018-06-18 07:05:01 UTC,16.67,0.0,4.42,1.71,0.0,77.2
2018-06-18 07:06:01 UTC,2.17,0.0,1.23,0.16,0.0,96.44
2018-06-18 07:07:01 UTC,5.33,0.0,1.8,0.15,0.0,92.72
2018-06-18 07:08:01 UTC,0.2,0.0,0.85,0.03,0.0,98.93
2018-06-18 07:09:01 UTC,0.18,0.0,0.83,0.02,0.0,98.96
2018-06-18 07:10:01 UTC,0.27,0.0,0.94,0.04,0.0,98.74
2018-06-18 07:11:01 UTC,0.2,0.0,0.84,0.03,0.0,98.93
2018-06-18 07:12:01 UTC,0.29,0.0,0.89,0.05,0.0,98.76
2018-06-18 07:13:01 UTC,0.48,0.0,1.33,0.05,0.0,98.14
2018-06-18 07:14:01 UTC,0.19,0.0,0.82,0.03,0.0,98.96
2018-06-18 07:15:01 UTC,0.23,0.0,0.85,0.03,0.0,98.89
2018-06-18 07:16:01 UTC,0.14,0.0,0.81,0.04,0.0,99.01
2018-06-18 07:17:01 UTC,0.37,0.0,1.95,0.07,0.0,97.62
2018-06-18 07:18:01 UTC,3.51,0.0,8.17,0.7,0.0,87.63
2018-06-18 07:19:01 UTC,8.31,0.0,9.88,0.86,0.0,80.95
2018-06-18 07:20:01 UTC,19.47,0.0,10.78,0.54,0.0,69.21
2018-06-18 07:21:01 UTC,21.11,0.0,8.16,0.4,0.0,70.34
2018-06-18 07:22:01 UTC,19.02,0.0,2.45,1.3,0.0,77.23
2018-06-18 07:23:01 UTC,12.24,0.0,3.93,1.18,0.0,82.65
2018-06-18 07:24:01 UTC,23.53,0.0,3.64,1.17,0.0,71.66
2018-06-18 07:25:01 UTC,17.93,0.0,5.15,1.4,0.0,75.53
2018-06-18 07:26:01 UTC,57.67,0.0,8.14,0.36,0.0,33.84
2018-06-18 07:27:01 UTC,14.57,0.0,13.28,1.44,0.0,70.7
2018-06-18 07:28:01 UTC,21.01,0.0,12.94,0.6,0.0,65.44
2018-06-18 07:29:01 UTC,20.96,0.0,14.05,0.29,0.0,64.7
2018-06-18 07:30:01 UTC,29.39,0.0,6.68,0.94,0.0,62.99
2018-06-18 07:31:01 UTC,14.56,0.0,13.46,2.32,0.0,69.66
2018-06-18 07:32:01 UTC,17.12,0.0,16.98,3.5,0.0,62.4
2018-06-18 07:33:01 UTC,57.53,0.0,15.42,0.76,0.0,26.29
2018-06-18 07:34:01 UTC,30.69,0.0,23.14,2.3,0.0,43.86
2018-06-18 07:35:01 UTC,63.51,0.0,7.28,0.96,0.0,28.25
2018-06-18 07:36:01 UTC,77.31,0.0,5.94,1.77,0.0,14.98
2018-06-18 07:37:01 UTC,11.32,0.0,13.79,2.17,0.0,72.72
2018-06-18 07:38:01 UTC,52.97,0.0,3.8,0.23,0.0,42.99
2018-06-18 07:39:01 UTC,33.32,0.0,10.19,2.85,0.0,53.64
2018-06-18 07:40:01 UTC,30.34,0.0,4.55,1.79,0.0,63.32
2018-06-18 07:41:01 UTC,53.13,0.0,6.54,0.14,0.0,40.19
2018-06-18 07:42:01 UTC,20.17,0.0,9.48,0.43,0.0,69.92
2018-06-18 07:43:01 UTC,1.13,0.0,2.02,0.03,0.0,96.82
2018-06-18 07:44:01 UTC,7.81,0.0,4.15,0.07,0.0,87.97
2018-06-18 07:45:01 UTC,0.26,0.0,0.78,0.04,0.0,98.92
2018-06-18 07:46:01 UTC,0.24,0.0,0.83,0.02,0.0,98.91
2018-06-18 07:47:01 UTC,0.28,0.0,0.77,0.02,0.0,98.93
2018-06-18 07:48:01 UTC,0.31,0.0,2.69,0.04,0.0,96.96
2018-06-18 07:49:01 UTC,0.97,0.0,3.59,0.22,0.0,95.22
2018-06-18 07:50:01 UTC,0.74,0.0,2.47,0.05,0.0,96.74
2018-06-18 07:51:01 UTC,0.78,0.0,2.98,0.05,0.0,96.19
2018-06-18 07:52:01 UTC,0.35,0.0,1.37,0.04,0.0,98.25
2018-06-18 07:53:01 UTC,0.62,0.0,2.15,0.05,0.0,97.18
2018-06-18 07:54:01 UTC,1.14,0.0,4.12,0.07,0.0,94.67
2018-06-18 07:55:01 UTC,3.99,0.0,9.24,1.32,0.0,85.46
2018-06-18 07:56:01 UTC,14.95,0.0,9.09,0.82,0.0,75.14
2018-06-18 07:57:01 UTC,15.15,0.0,11.79,0.43,0.0,72.62
2018-06-18 07:58:01 UTC,23.83,0.0,5.29,0.51,0.0,70.37
2018-06-18 07:59:01 UTC,13.9,0.0,3.09,1.73,0.0,81.28
2018-06-18 08:00:01 UTC,21.97,0.0,3.02,0.55,0.0,74.46
2018-06-18 08:01:01 UTC,17.27,0.0,5.15,2.0,0.0,75.58
2018-06-18 08:02:01 UTC,21.23,0.0,2.47,0.32,0.0,75.97
2018-06-18 08:03:01 UTC,52.56,0.0,5.72,0.05,0.0,41.68
2018-06-18 08:04:01 UTC,1.61,0.0,5.22,0.03,0.0,93.14
2018-06-18 08:05:01 UTC,7.71,0.0,4.24,0.02,0.0,88.02
2018-06-18 08:06:01 UTC,0.23,0.0,0.89,0.05,0.0,98.83
2018-06-18 08:07:01 UTC,0.19,0.0,0.79,0.03,0.0,98.98
2018-06-18 08:08:01 UTC,0.24,0.0,0.79,0.03,0.0,98.94
2018-06-18 08:09:01 UTC,0.2,0.0,0.77,0.03,0.0,99.0
2018-06-18 08:10:01 UTC,0.27,0.0,0.79,0.03,0.0,98.91
2018-06-18 08:11:01 UTC,0.14,0.0,0.78,0.03,0.0,99.06
2018-06-18 08:12:01 UTC,0.32,0.0,0.79,0.03,0.0,98.86
2018-06-18 08:13:01 UTC,0.2,0.0,0.55,0.02,0.0,99.23
2018-06-18 08:14:01 UTC,0.2,0.0,0.82,0.05,0.0,98.93
2018-06-18 08:15:01 UTC,0.27,0.0,0.78,0.02,0.0,98.93
2018-06-18 08:16:01 UTC,0.24,0.0,1.69,0.08,0.0,97.99
2018-06-18 08:17:01 UTC,0.18,0.0,0.77,0.04,0.0,99.01
2018-06-18 08:18:01 UTC,0.27,0.0,0.9,0.06,0.0,98.78
2018-06-18 08:19:01 UTC,0.83,0.0,4.03,0.06,0.0,95.08
2018-06-18 08:20:01 UTC,4.19,0.0,10.24,1.16,0.0,84.41
2018-06-18 08:21:01 UTC,17.93,0.0,9.46,0.47,0.0,72.15
2018-06-18 08:22:01 UTC,13.16,0.0,11.59,0.29,0.0,74.96
2018-06-18 08:23:01 UTC,27.86,0.0,3.18,0.59,0.0,68.37
2018-06-18 08:24:01 UTC,8.04,0.0,3.17,1.65,0.0,87.14
2018-06-18 08:25:01 UTC,26.11,0.0,2.83,0.33,0.0,70.73
2018-06-18 08:26:01 UTC,16.6,0.0,4.97,1.94,0.0,76.48
2018-06-18 08:27:01 UTC,34.05,0.0,3.06,0.14,0.0,62.74
2018-06-18 08:28:01 UTC,35.91,0.0,6.34,0.02,0.0,57.73
2018-06-18 08:29:01 UTC,1.52,0.0,4.35,0.04,0.0,94.09
2018-06-18 08:30:01 UTC,7.94,0.0,4.52,0.1,0.0,87.44
2018-06-18 08:31:01 UTC,0.35,0.0,0.94,0.09,0.0,98.63
2018-06-18 08:32:01 UTC,0.34,0.0,0.8,0.05,0.0,98.81
2018-06-18 08:33:01 UTC,0.22,0.0,0.81,0.04,0.0,98.93
2018-06-18 08:34:01 UTC,0.13,0.0,0.8,0.03,0.0,99.03
2018-06-18 08:35:01 UTC,0.44,0.0,1.05,0.03,0.0,98.48
2018-06-18 08:36:01 UTC,0.2,0.0,0.77,0.03,0.0,99.0
2018-06-18 08:37:01 UTC,0.27,0.0,0.77,0.03,0.0,98.93
2018-06-18 08:38:01 UTC,0.43,0.0,0.83,0.02,0.0,98.72
2018-06-18 08:39:01 UTC,0.21,0.0,0.8,0.1,0.0,98.88
2018-06-18 08:40:01 UTC,0.18,0.0,0.82,0.02,0.0,98.97
2018-06-18 08:41:01 UTC,0.44,0.0,0.81,0.02,0.0,98.73
2018-06-18 08:42:01 UTC,0.21,0.0,0.8,0.03,0.0,98.96
2018-06-18 08:43:01 UTC,0.18,0.0,0.81,0.03,0.0,98.98
2018-06-18 08:44:01 UTC,0.32,0.0,0.81,0.04,0.0,98.83
2018-06-18 08:45:01 UTC,0.19,0.0,0.77,0.03,0.0,99.01
2018-06-18 08:46:01 UTC,0.41,0.0,0.87,0.03,0.0,98.69
2018-06-18 08:47:01 UTC,0.19,0.0,0.79,0.03,0.0,99.0
2018-06-18 08:48:01 UTC,0.18,0.0,0.83,0.03,0.0,98.96
2018-06-18 08:49:01 UTC,0.37,0.0,0.82,0.03,0.0,98.78
2018-06-18 08:50:01 UTC,0.27,0.0,0.82,0.16,0.0,98.75
2018-06-18 08:51:01 UTC,0.17,0.0,0.82,0.02,0.0,98.99
2018-06-18 08:52:01 UTC,0.31,0.0,0.81,0.02,0.0,98.86
2018-06-18 08:53:01 UTC,0.16,0.0,0.72,0.02,0.0,99.1
2018-06-18 08:54:01 UTC,0.17,0.0,0.77,0.02,0.0,99.04
2018-06-18 08:55:01 UTC,0.37,0.0,0.82,0.02,0.0,98.79
2018-06-18 08:56:01 UTC,0.42,0.0,1.29,0.12,0.0,98.17
2018-06-18 08:57:01 UTC,0.2,0.0,0.8,0.04,0.0,98.97
2018-06-18 08:58:01 UTC,0.34,0.0,0.66,0.02,0.0,98.99
2018-06-18 08:59:01 UTC,0.18,0.0,0.82,0.04,0.0,98.97
2018-06-18 09:00:01 UTC,0.31,0.0,0.78,0.02,0.0,98.89
2018-06-18 09:01:01 UTC,0.28,0.0,0.85,0.05,0.0,98.81
2018-06-18 09:02:01 UTC,0.19,0.0,0.79,0.02,0.0,99.0
2018-06-18 09:03:01 UTC,0.31,0.0,0.89,0.02,0.0,98.78
2018-06-18 09:04:01 UTC,0.18,0.0,0.88,0.05,0.0,98.89
2018-06-18 09:05:01 UTC,0.41,0.0,1.68,0.63,0.0,97.28
2018-06-18 09:06:01 UTC,0.4,0.0,2.21,0.8,0.0,96.59
2018-06-18 09:07:01 UTC,0.19,0.0,0.77,0.03,0.0,99.01
2018-06-18 09:08:01 UTC,0.23,0.0,0.8,0.02,0.0,98.95
2018-06-18 09:09:01 UTC,0.36,0.0,0.93,0.02,0.0,98.69
2018-06-18 09:10:01 UTC,0.17,0.0,0.79,0.02,0.0,99.01
2018-06-18 09:11:01 UTC,0.18,0.0,0.8,0.05,0.0,98.97
2018-06-18 09:12:01 UTC,0.44,0.0,1.51,0.05,0.0,98.0
2018-06-18 09:13:01 UTC,0.98,0.0,1.12,0.27,0.0,97.62
2018-06-18 09:14:01 UTC,1.22,0.0,0.99,0.02,0.0,97.77
2018-06-18 09:15:01 UTC,0.43,0.0,0.8,0.03,0.0,98.74
2018-06-18 09:16:01 UTC,0.17,0.0,0.82,0.03,0.0,98.98
2018-06-18 09:17:01 UTC,0.3,0.0,0.82,0.03,0.0,98.84
2018-06-18 09:18:01 UTC,0.18,0.0,0.81,0.03,0.0,98.98
2018-06-18 09:19:01 UTC,0.26,0.0,0.83,0.03,0.0,98.88
2018-06-18 09:20:01 UTC,1.04,0.0,0.92,0.04,0.0,98.01
2018-06-18 09:21:01 UTC,0.29,0.0,2.04,0.03,0.0,97.65
2018-06-18 09:22:01 UTC,0.26,0.0,1.59,0.02,0.0,98.13
2018-06-18 09:23:01 UTC,0.42,0.0,1.56,0.02,0.0,97.99
2018-06-18 09:24:01 UTC,0.28,0.0,0.92,0.07,0.0,98.72
2018-06-18 09:25:01 UTC,2.08,0.0,3.78,0.3,0.0,93.84
2018-06-18 09:26:01 UTC,2.94,0.0,10.38,2.63,0.0,84.05
2018-06-18 09:27:01 UTC,17.05,0.0,9.62,1.23,0.0,72.1
2018-06-18 09:28:01 UTC,13.16,0.0,12.61,0.61,0.0,73.62
2018-06-18 09:29:01 UTC,23.45,0.0,5.91,0.57,0.0,70.07
2018-06-18 09:30:01 UTC,15.68,0.0,3.92,1.72,0.0,78.68
2018-06-18 09:31:01 UTC,17.97,0.0,3.8,1.23,0.0,77.0
2018-06-18 09:32:01 UTC,20.01,0.0,6.13,1.82,0.0,72.04
2018-06-18 09:33:01 UTC,20.12,0.0,7.76,2.28,0.0,69.84
2018-06-18 09:34:01 UTC,57.47,0.0,8.55,2.5,0.0,31.48
2018-06-18 09:35:01 UTC,25.52,0.0,10.98,0.73,0.0,62.78
2018-06-18 09:36:01 UTC,14.14,0.0,14.82,0.75,0.0,70.29
2018-06-18 09:37:01 UTC,30.33,0.0,8.48,0.36,0.0,60.83
2018-06-18 09:38:01 UTC,16.65,0.0,2.67,1.41,0.0,79.28
2018-06-18 09:39:01 UTC,16.16,0.0,3.43,0.9,0.0,79.51
2018-06-18 09:40:01 UTC,21.11,0.0,4.46,1.58,0.0,72.85
2018-06-18 09:41:01 UTC,19.98,0.0,3.06,0.7,0.0,76.26
2018-06-18 09:42:01 UTC,56.01,0.0,4.19,0.04,0.0,39.77
2018-06-18 09:43:01 UTC,2.31,0.0,7.21,0.07,0.0,90.41
2018-06-18 09:44:01 UTC,7.63,0.0,2.22,0.1,0.0,90.05
2018-06-18 09:45:01 UTC,1.02,0.0,3.2,0.17,0.0,95.61
2018-06-18 09:46:01 UTC,0.36,0.0,0.91,0.07,0.0,98.65
2018-06-18 09:47:01 UTC,0.2,0.0,0.77,0.07,0.0,98.96
2018-06-18 09:48:01 UTC,0.37,0.0,0.88,0.07,0.0,98.69
2018-06-18 09:49:01 UTC,0.25,0.0,0.9,0.08,0.0,98.77
2018-06-18 09:50:01 UTC,0.31,0.0,0.79,0.04,0.0,98.86
2018-06-18 09:51:01 UTC,0.34,0.0,0.82,0.03,0.0,98.81
2018-06-18 09:52:01 UTC,0.2,0.0,0.7,0.03,0.0,99.07
2018-06-18 09:53:01 UTC,0.19,0.0,0.83,0.03,0.0,98.95
2018-06-18 09:54:01 UTC,0.33,0.0,0.87,0.03,0.0,98.77
2018-06-18 09:55:01 UTC,0.19,0.0,0.8,0.02,0.0,98.99
2018-06-18 09:56:01 UTC,0.28,0.0,0.82,0.04,0.0,98.86
